uuid,company_name,permalink,website,linkedin,facebook,twitter,phone_number,contact_email,short_description,description,locations,location_groups,hq_postal_code,company_type,operating_status,ipo_status,founded_on,exited_on,closed_on,categories,category_groups,num_employees_enum,funding_total,funding_total_usd,equity_funding_total,equity_funding_total_usd,last_funding_total,last_funding_total_usd,last_equity_funding_total,last_equity_funding_total_usd,last_funding_type,last_equity_funding_type,funding_stage,num_funding_rounds,last_funding_at,num_investors,num_lead_investors,investors,investor_type,investor_stage,num_portfolio_organizations,num_investments_funding_rounds,num_lead_investments,num_diversity_spotlight_investments,num_exits,num_exits_ipo,num_founders,founders,diversity_spotlights,num_acquisitions,acquisition_status,acquisition_identifier,acquirer_identifier,acquisition_announced_on,acquisition_price,acquisition_price_usd,acquisition_type,acquisition_terms,went_public_on,delisted_on,ipo_amount_raised,ipo_amount_raised_usd,ipo_valuation,ipo_valuation_usd,stock_symbol,stock_exchange_symbol,rank_org,rank_org_company,rank_org_school,rank_delta_d7,rank_delta_d30,rank_delta_d90,revenue_range,num_contacts,num_private_contacts,contact_job_departments,num_articles,num_event_appearances,num_org_similarities,num_sub_organizations,last_key_employee_change_date,last_layoff_date,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_global_rank,semrush_global_rank_mom,semrush_global_rank_mom_pct,semrush_bounce_rate,semrush_bounce_rate_mom_pct,semrush_visit_duration,semrush_visit_duration_mom_pct,semrush_visit_pageviews,semrush_visit_pageview_mom_pct,builtwith_num_technologies_used,siftery_num_products,apptopia_total_apps,apptopia_total_downloads,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,ipqwery_popular_patent_category,ipqwery_popular_trademark_class,aberdeen_site_it_spend,aberdeen_site_it_spend_usd,privco_valuation_range,privco_valuation_timestamp,num_private_notes,private_tags,xrm_deal_stages,num_xrm_deals,num_xrm_accounts,xrm_account_owners,xrm_account_types,program_type,program_application_deadline,program_duration,school_type,school_program,num_enrollments,school_method,num_founder_alumni,num_alumni,hub_tags,job_posting_link_source,growth_insight_confidence,@dropdown
cfbd439f-6140-4be6-9d87-2b94e4d090b0,Rocket Doctor AI,intrepid-90b0,https://www.intrepidmetals.com,https://www.linkedin.com/company/intrepidmetals,,https://x.com/IntrepidMetals,+1-702-990-3512,info@intrepidmetals.com,Intrepid is developing potential high grade silver/lead/zinc projects in close proximity to producing mines and world class deposits.,"Intrepid is developing potential high-grade silver/lead/zinc projects in close proximity to producing mines and world-class deposits. The Company increased the offering size from the prior maximum of $3 million. The closing of the Offering is the final material condition for the completion of its Change of Business transaction (the ""Transaction""). The Company can now apply for final approval from the TSX Venture Exchange (the ""Exchange"") to resume trading under its new trading symbol INTR.V. In addition, in preparation for the closing of the Transaction, the Company has changed its name from Voleo Trading Systems Inc. to Intrepid Metals Corp. Click here for more details about the Transaction.",Vancouver; British Columbia; Canada; North America,,,for_profit,active,public,1978-06-26,[object Object],,Mining; Mining Technology; Precious Metals,Natural Resources,c_00001_00010,17098706,17098706,17098706,17098706,6500000,4765242,6500000,4765242,post_ipo_equity,post_ipo_equity,ipo,6,2026-02-09,1,1,Teck,,,,,,,,,,,,,,,,,,,,,2022-05-06,,,,,,[object Object],cve,4400,3647,,-0.7,6.5,5.9,r_00001000,1,,management,50,,16,,2026-02-02,,1060,609.8333333,0.9972375691,6453180,-3335204,-0.3071460172,0.4377,0.6486486486,57,-0.6672504378,2.1689,-0.1541789237,33,,,,,,,,153203,153203,,,,,,,,,,,,,,,,,,,,,,
b99f7ed2-0acd-40b1-9317-b8c12f111b5a,Rocket Doctor AI,yolando,https://yolando.com/,https://www.linkedin.com/company/yolando,,,,support@yolando.com,"Yolando provides AI visibility management, brand knowledge modeling, and go to market execution to align how AI and buyers understand brands","Yolando provides services in AI visibility management, brand knowledge modeling, and go-to-market execution. It helps companies align how AI interprets their brand with how people experience it. The platform monitors and maintains consistency of brand representation across different AI touchpoints. Yolando supports companies in managing AI-driven interactions and brand information.",Toronto; Ontario; Canada; North America,Great Lakes,M5J0Z6,for_profit,active,private,2025-01-01,,,Software,Software,c_00011_00050,8500000,8500000,8500000,8500000,8500000,8500000,8500000,8500000,seed,seed,seed,1,2026-01-26,1,,Drive Capital,,,,,,,,,3,Adam Bogoroch; Matt Bogoroch; Shardul Frey,,,,,,,,,,,,,,,,,,,4454,3695,,-0.3,9.9,9.9,,,,,4,,,1,,,1102,,,6343677,,,0.7486,,577,,2.8875,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e06e68-5090-4f03-93e2-104b0942efa4,Rocket Doctor AI,medicus-pharma-efa4,https://medicuspharma.com/,https://www.linkedin.com/company/medicus-pharma-ltd/,,https://x.com/MedicusLtd,888-290-1175,ir@medicuspharma.com,Medicus Pharma is an biotechnology research firm that accelerates life sciences and bio-technology companies through FDA clinical trials.,"Medicus Pharma is a biotechnology research firm that drives the advancement of life sciences and biotechnology companies by expediting their FDA clinical trials. The company plays a vital role in accelerating breakthroughs, ensuring the swift and efficient development of cutting-edge medical solutions for the benefit of patients worldwide.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,public,2008-01-01,[object Object],,Biopharma; Biotechnology; Pharmaceutical,Biotechnology; Health Care; Science and Engineering,c_00011_00050,22448395,22448395,16648049,16648049,5100000,3688302,5100000,3688302,post_ipo_equity,post_ipo_equity,ipo,5,2025-12-05,1,1,Yorkville Advisors,,,,,,,,,,,,1,made_acquisitions,,,,,,,,2023-10-11,,,,,,[object Object],cve,5023,4185,,-0.3,-2.4,-1.8,,2,,management,155,,13,1,2025-12-01,,1729,1320,-0.5413064361,5217043,1775535,0.364941367,0.4708,0.6735092864,318,-0.13,4.9341,-0.352852734,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df62fc7c-247e-11a2-5ea2-c3985780d28d,Rocket Doctor AI,national-bank-of-canada,http://www.nbc.ca/,http://www.linkedin.com/company/national-bank-of-canada,http://www.facebook.com/nationalbanknetworks,https://x.com/nationalbank,+1 888-483-5628,,"National Bank of Canada provides banking, investment, and financial services to individuals, businesses, and institutions across Canada.","Founded in Quebec City in 1859, the Bank has grown while striving to always earn the trust of its various stakeholders and contribute to the development of the communities it serves. 

Through a series of mergers and acquisitions over the course of its history, National Bank Financial Group has grown to become a powerful integrated financial group and Quebecâ€:tm:s leading bank. 

National Bank Financial Group is firmly committed to continuing deployment of its One client, one bank vision, which is aimed at giving clients access to the same exceptional service, whatever their point of entry to the Financial Group, and ensuring that our efforts are even more focused on client satisfaction.",Calgary; Alberta; Canada; North America,,T2P 1E4,for_profit,active,public,1859-01-01,[object Object],,Banking; Finance; Financial Services,Financial Services; Lending and Investments,c_10001_max,1227000433,1227000433,1000000000,727000433,1000000000,727000433,1000000000,727000433,post_ipo_equity,post_ipo_equity,ipo,2,2024-06-11,1,1,National Bank Financial,private_equity_firm,early_stage_venture,99,120,56,4,59,40,1,Philippe Daoust,,3,made_acquisitions,,,,,,,,2000-01-31,,,,,,[object Object],tsx,5162,4307,,-0.1,-1.3,1.3,r_10000000,1758,,engineering; finance; human_resources; information_technology; legal; management; marketing; medical_science; operations; pro_services; product; sales,794,2,75,1,2026-01-14,,1095010,1048804.833,-0.07009073963,46240,3638,0.08539505188,0.6874,-0.003623713582,477,-0.2180327869,1.9734,0.01847646573,58,32,,,14,9,a61,c36,952530216,952530216,,,,,,,,,,,,,,,,,,,,,,
3a58495d-51e7-40c6-8019-abda27d4a89e,Rocket Doctor AI,superbuzz,https://www.superbuzz.io/,https://www.linkedin.com/company/superbuzz-io,https://www.facebook.com/SuperBuzz.Aitech/,,,liran@superbuzz.io,SuperBuzz is an artificial intelligence company that offers machine learning technology to improve online marketing.,"SuperBuzz (TSXV: SPZ) is the first AI company to specialize in marketing technology. 

Marketers deserve a platform to streamline content creation and automate campaigns. This is why we spent five years honing our machine learning models before bringing them to market.

SuperBuzz's AI technology generates eye-grabbing content in a few seconds. Using advanced natural language processing models, SuperBuzz creates engaging and intelligent content designed for scaling marketing campaigns. SuperBuzz trades on the Canadian Stock Exchange (TSXV) under the ticker symbol (SPZ).",Toronto; Ontario; Canada; North America,Great Lakes,M5C 2V9,for_profit,active,public,2018-01-01,[object Object],,Artificial Intelligence (AI); Marketing Automation; Software,Artificial Intelligence (AI); Data and Analytics; Sales and Marketing; Science and Engineering; Software,c_00011_00050,3845741,2798714,2803271,2029031,294905,212550,294905,212550,post_ipo_equity,post_ipo_equity,ipo,6,2026-01-19,1,1,Yoel Yogev,,,,,,,,,1,Liran Brenner,,,,,,,,,,,2022-07-14,,,,,,[object Object],cve,6046,5087,,-0.5,6.6,7.1,r_00000000,1,,sales,29,,14,,2026-01-07,,1568,3720.666667,-0.6751460335,5446935,2232275,0.7710288444,0.7162,0.1358955498,810,-0.1020408163,2.8909,-0.01899007337,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a0b687c-2f8d-46d3-9c92-a5d717a4269c,Rocket Doctor AI,corus-orthodontists,https://www.corusortho.com,https://www.linkedin.com/company/corus-orthodontists,,,613-720-5830,,Corus Orthodontists is an orthodontic partnership network that provides exceptional patient care and preserves patient-doctor relationships.,"Corus Orthodontists is an orthodontic partnership network that provides exceptional patient care and preserves patient-doctor relationships. The company was founded in 2019 and is headquartered in Calgary, Alberta, Canada.",Calgary; Alberta; Canada; North America,,T2P 3H6,for_profit,active,private,2019-01-01,,,Health Care; Health Diagnostics; Medical,Health Care,c_01001_05000,217696174,217696174,37797867,37797867,20000000,14665896,20000000,14665896,series_unknown,series_unknown,,4,2026-02-02,1,1,ATB Financial,,,,,,,,,1,Dr. Alan Ulsifer,,1,made_acquisitions,,,,,,,,,,,,,,,,6370,5358,,-0.5,9,8.5,r_00001000,62,,engineering; finance; human_resources; information_technology; management; marketing; medical_science; operations,21,,7,,2025-06-03,2025-06-26,2603,3220.833333,-0.8342177199,4311318,3805470,1.455075829,0.1222,1.510983264,128,-0.02380952381,3.0188,-0.3088838269,21,,,,,4,,c44,3062818,3062818,,,,,,,,,,,,,,,,,,,,,,
70de17da-b52f-4a2e-bd57-dbd5dedf6352,Rocket Doctor AI,definity-financial-corp,https://www.definityfinancial.com/,https://www.linkedin.com/company/definity-financial/,,,+1-800-265-2180,,"Definity Financial is a multi-channel, property and casualty insurance company.","Definity Financial is a multi-channel, property and casualty insurance company.",Waterloo; Ontario; Canada; North America,Great Lakes,N2J 4S4,for_profit,active,public,2021-01-01,[object Object],,Commercial Insurance; Insurance,Financial Services,c_01001_05000,385000000,277903697,385000000,277903697,385000000,277903697,385000000,277903697,post_ipo_equity,post_ipo_equity,ipo,1,2025-05-28,1,1,Healthcare of Ontario Pension Plan (HOOPP),,,1,1,1,,,,,,,2,made_acquisitions,,,,,,,,2021-11-22,,1600000000,1600000000,,,[object Object],tsx,6573,5537,,2.2,-0.6,8.6,r_01000000,101,,engineering; human_resources; information_technology; legal; management; medical_science; operations,29,,13,,2026-01-12,,17426,29511.66667,-0.3863709033,1169798,351944,0.3828774336,0.6957,0.09954351347,228,-0.5135699374,1.6905,-0.3484035468,37,,,,,,,,159390509,159390509,,,,,,,,,,,,,,,,,,,,,,
472ebede-b16d-46af-b1c8-62ca4d387565,Rocket Doctor AI,zofiq,https://zofiq.ai/,https://www.linkedin.com/company/zofiq/,,,,,"ZofiQ offers AI agents that automate MSP workflows, ticket triage, NOC monitoring, and data analysis.","ZofiQ provides AI-powered agents for MSPs, automating ticket management, NOC monitoring, data analysis, and workflow optimization to boost efficiency and reduce escalations.",Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2023-01-01,[object Object],,Artificial Intelligence (AI); Developer Tools; Information Technology; Software,Artificial Intelligence (AI); Data and Analytics; Information Technology; Science and Engineering; Software,c_00001_00010,220000,220000,220000,220000,220000,220000,220000,220000,pre_seed,pre_seed,m_and_a,1,2023-12-15,1,,Antler,,,,,,,,,,,,,was_acquired,[object Object],[object Object],[object Object],,,acquisition,,,,,,,,,,7049,5959,,-0.3,9,9.1,,,,,7,,9,,,,6795,1892.333333,-0.5551219512,2348461,2757859,0.4165754449,0.3904,0.3928503518,616,-0.3097502973,2.8661,-0.5477747726,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948b4f3-41b0-45d8-a4a0-12df6f2f672f,Rocket Doctor AI,gold-digger-resources,https://www.nuclearvisionltd.com/,,,,647-258-3310,info@nuclearvisionltd.com,"Nuclear Vision is a uranium exploration business developing a substantial, district-scale land position in Botswana's Karoo Basin.","Nuclear Vision is a uranium exploration business developing a substantial, district-scale land position in Botswana's Karoo Basin.",Vancouver; British Columbia; Canada; North America,,,for_profit,active,public,2021-01-01,[object Object],,Mineral; Mining; Oil and Gas,Energy; Natural Resources,,40812819,40812819,40812819,40812819,6000000,4352592,6000000,4352592,post_ipo_equity,post_ipo_equity,ipo,3,2026-01-22,1,1,2176423 Ontario,,,,,,,,,,,,,,,,,,,,,2022-11-04,,750000,556318,,,[object Object],cnsx,7237,6125,,-0.7,8.4,7.9,,,,,15,,14,,2025-10-20,,1102,3877,-0.503063148,6344361,1379506,0.4157859949,0.5054,0.04871969182,368,0.02008928571,2.6688,0.07203199608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeff9ee4-c8e2-475b-8372-a00c6c26457c,Rocket Doctor AI,lafleur-minerals,https://lafleurminerals.com,,,,(604) 805-4602,info@lafleurminerals.com,LaFleur Minerals is a company to the exploration and development of district-scale gold and key metals properties.,LaFleur Minerals is a compamy to the exploration and development of district-scale gold and key metals properties in the rich geological environment.,Vancouver; British Columbia; Canada; North America,,,for_profit,active,public,2017-01-01,[object Object],,Mineral; Precious Metals,Natural Resources,c_00001_00010,18158219,13169007,18158219,13169007,7800000,5698422,7800000,5698422,post_ipo_equity,post_ipo_equity,ipo,5,2025-12-29,1,1,FMI,,,,,,,,,,,,,,,,,,,,,2024-05-29,,,,,,[object Object],otcpink,7263,6148,,-1.3,-2.3,2.8,,,,,113,,,,2025-09-22,,1527,726.8333333,-0.799834574,5511629,6756691,1.098278743,0.2377,-0.711034728,198,-0.8571428571,2.9339,0.842070533,6,,,,,,,,181220,181220,,,,,,,,,,,,,,,,,,,,,,
8203fe10-acdd-4f40-8319-d24d70904bed,Rocket Doctor AI,hillcrest-energy-technologies,https://hillcrestenergy.tech/,https://www.linkedin.com/company/hillcrest-energy-technologies/,,,,,Hillcrest Energy Technologies specializes in developing energy solutions intended to power a more sustainable and electrified future.,Hillcrest Energy Technologies is a cleantech company that develops energy solutions intended to power a more sustainable and electrified future. It utilizes its proprietary technology to develop innovative power conversion technologies and control system solutions for next-generation powertrains and grid-connected power systems.,Vancouver; British Columbia; Canada; North America,,,for_profit,active,public,2006-01-01,[object Object],,Clean Energy; CleanTech; Energy Efficiency; Sustainability,Energy; Sustainability,c_00011_00050,15349260,15349260,14002882,14002882,4593118,3311842,4593118,3311842,post_ipo_equity,post_ipo_equity,ipo,6,2026-01-09,1,1,Pasqua First Nation,,,,,,,,,1,Donald Currie,,,,,,,,,,,2021-03-31,,,,,,[object Object],cnsx,7341,6222,,-0.9,-0.2,8.4,r_00050000,8,,engineering; finance; information_technology; management; pro_services,55,,9,,2025-04-14,,584,688.5,0.1121495327,8560623,-495153,-0.07273862686,0.5565,0.4734622144,51,14.06593407,1.5856,0.5811944891,56,,,,5,3,h02,c42,23001849,23001849,,,,,,,,,,,,,,,,,,,,,,
308c22f3-6cda-4560-a6c4-f3aa20bb0da6,Rocket Doctor AI,metavista3d,https://metavista3d.com/,https://www.linkedin.com/company/metavista3d/,,,,info@metavista3d.com,Metavista3D A New Generation of Glasses Free 3D Displays.,Metavista3D is the only firm in the world that integrates Super Multiview technology onto any type of display. Multiple persons can view the same spatial content on a single display.,Toronto; Ontario; Canada; North America,Great Lakes,M5E 0B2,for_profit,active,public,1999-01-01,[object Object],,,,c_00001_00010,15500000,11155650,3000000,2081306,12500000,9074344,2500000,1736229,post_ipo_debt,post_ipo_equity,ipo,3,2025-09-15,1,1,United Arab Emirates,,,,,,,,,,,,1,made_acquisitions,,,,,,,,2024-10-28,,,,,,[object Object],cve,7748,6585,,,8.1,7.5,,,,,49,,,,2025-04-07,,444,1065.5,-0.39666919,9801711,1286964,0.2175355825,0.3333,1.541442716,46,-0.7419354839,1.6667,-0.5576791809,2,,,,,,,,142882,142882,,,,,,,,,,,,,,,,,,,,,,
152f1bc1-1345-46b4-b5c1-485619d9749d,Rocket Doctor AI,navacord,https://navacord.com,https://in.linkedin.com/company/navacordinc,,https://x.com/navacordinc/,+1 780 483 4544,,Navacord is an insurance brokerage firm that offers risk management and consulting solutions.,"Navacord is a national insurance brokerage offering risk management and consulting solutions including property & casualty, employee benefits, loss control, claims management, surety and personal lines. As one of Canada’s largest commercial insurance brokers, Navacord is the preferred partner for entrepreneurial
insurance brokerages seeking to grow while maintaining their unique identity and culture. 

Navacord’s business model enables new partners to continue to provide local, personalized servicing of their clients while being supported by the additional expertise, resources and efficiencies of a national brokerage. The company trades under nine different broker partner brands throughout Ontario, Alberta and British Columbia.",Toronto; Ontario; Canada; North America,Great Lakes,M5L 1L5,for_profit,active,private,2014-01-01,[object Object],,Consulting; Insurance; InsurTech; Risk Management,Financial Services; Professional Services,c_01001_05000,1808232000,1380304968,,,758232000,548424125,,,debt_financing,series_unknown,m_and_a,3,2025-09-22,1,,Madison Dearborn Partners,,,1,1,,,,,1,Marshall Sadd,,30,made_acquisitions; was_acquired,[object Object],[object Object],[object Object],,,management_buyout,,,,,,,,,,7957,6765,,-0.4,-1.1,4.1,r_00500000,46,,engineering; finance; human_resources; information_technology; legal; management; marketing; medical_science; operations; pro_services; sales,61,,,1,2026-02-02,,1842,1527.333333,1.218726592,5072541,-1907675,-0.3239753384,0.4995,0.5019878636,345,2.614678899,6.4685,-0.2670860738,32,,17,,,10,,c36,35514571,35514571,,,,,,,,,,,,,,,,,,,,,,
85572fcd-e43e-4739-9f68-f6cf90a41cfc,Rocket Doctor AI,minehub-technologies,https://minehub.com,https://www.linkedin.com/company/minehubtech,,,604-628-5623,,MineHub Technologies develops cost-saving applications for the mining and metals industry leveraging blockchain technologies.,"MineHub Technologies develops cost-saving applications for the mining and metals industry leveraging blockchain technologies. The company was founded in 2018 by Vince Sorace and is headquartered in Vancouver	British Columbia, Canada.",Vancouver; British Columbia; Canada; North America,,V6E 2Y3,for_profit,active,public,2018-01-01,[object Object],,Blockchain; Information Technology; Mining Technology,Blockchain and Cryptocurrency; Information Technology; Natural Resources; Other,c_00011_00050,8561502,8561502,8561502,8561502,7210500,5110043,7210500,5110043,post_ipo_equity,post_ipo_equity,ipo,3,2025-11-24,1,1,Abaxx Technologies,,,,,,,,,3,Guy Halford-Thompson; Joseph Nakhla; Vince Sorace,,2,made_acquisitions,,,,,,,,2021-09-10,,,,,,[object Object],cve,8524,7261,,3.2,-1.9,1.2,r_00001000,7,,engineering; human_resources; management; medical_science,54,,,,2025-01-15,,5396,4651.833333,0.4357311321,2751698,-913515,-0.172089225,0.8971,-0.1226314385,75,-0.08870967742,1.1812,0.02274996059,35,9,,,,4,,c42,120212,120212,,,,,,,,,,,,,,,,,,,,,,
ecfa2898-d54e-67f2-1d41-bc2f1399b778,Rocket Doctor AI,nova-chemicals,https://www.novachem.com/,https://www.linkedin.com/company/nova-chemicals,https://www.facebook.com/novachemicals,https://x.com/novachemicals,+1 403 750 3600,public@novachem.com,"Nova Chemicals is producing polyethylene, styrenic polymers, monomers, and a variety of coproducts.","Nova Chemicals develops and manufactures chemicals, and plastic resins. Their environment includes air quality, greenhouse gases, plastic recycling, water use, and quality. The polyethylene business is rapidly evolving. Trends and market demands, along with emerging technologies that allow to improve applications or even re-imagine how we use polyethylene, are shaping the packaging and products of the future.",Calgary; Alberta; Canada; North America,,T2P 5C6,for_profit,active,private,1954-01-01,[object Object],,Chemical; Manufacturing; Plastics and Rubber Manufacturing,Manufacturing; Science and Engineering,c_01001_05000,883360839,883360839,,,4670000,3433256,,,grant,,m_and_a,3,2025-07-23,1,1,Emissions Reduction Alberta (ERA),,,,,,,,,,,,,was_acquired,[object Object],[object Object],[object Object],13400000000,13400000000,acquisition,,,,,,,,,,8540,7276,,-0.5,6.2,-0.7,r_01000000,1370,,engineering; finance; human_resources; information_technology; legal; management; marketing; medical_science; operations; pro_services; product; sales; support,122,,27,,2025-02-10,,13182,13810.16667,0.2561992304,1438543,-236301,-0.2050976488,0.5652,-0.7822532875,506,1.555555556,2.5011,1.076174462,33,23,,,913,14,c08,c1,71621854,71621854,,,,,,,,,,,,,,,,,,,,,,
a26eaaa3-6dad-42ee-87f7-3be584215dca,Rocket Doctor AI,co280,https://www.co280.com,https://www.linkedin.com/company/co280,,,,,CO280 develops carbon-negative solutions in order to assist businesses in reducing their carbon footprint.,CO280 develops carbon-negative solutions in order to assist businesses in reducing their carbon footprint. The company is actively developing carbon-negative projects across North America.,Vancouver; British Columbia; Canada; North America,,V7X 1L3,for_profit,active,private,2022-01-01,,,Business Development; Renewable Energy; Waste Management,Energy; Professional Services; Sustainability,c_00011_00050,30326657,30326657,29599992,29599992,1000000,726665,23499995,23499995,grant,series_unknown,,3,2024-07-22,1,1,NorthX Climate Tech,,,,,,,,,2,Jonathan Rhone; Marty Reed,,,,,,,,,,,,,,,,,,,8564,7298,,-0.3,-1,4.1,,2,,engineering; management,23,,12,,,,989,,-0.07773386034,6657840,57513,0.007587830393,0.2629,-0.0915319747,2724,-0.3147410359,54.0779,-0.5690974806,37,,,,,,,,247227,247227,,,,,,,,,,,,,,,,,,,,,,
5582e638-38dc-46c5-8761-715ff957d09e,Rocket Doctor AI,lodestar-metals,https://lodestarmetals.ca,https://www.linkedin.com/company/lodestar-metals-corp,,https://x.com/LodestarBattery,+1 416 272 1241,investors@lodestarbatterymetals.ca,Lodestar Battery Metals Corp. explores and develops clean energy metals for sustainable energy solutions.,Lodestar Battery Metals Corp. is a Canadian company focused on exploring and developing the next generation of clean energy metals. The company aims to support the growing demand for sustainable energy solutions by identifying and extracting essential battery metals. Their exploration activities are geared towards discovering resources that can be used in the production of batteries for electric vehicles and other renewable energy technologies.,Vancouver; British Columbia; Canada; North America,,V6E 3T5,for_profit,active,public,2022-01-01,[object Object],,Battery; Energy; Manufacturing,Energy; Manufacturing,c_00001_00010,2680000,1929998,2680000,1929998,1030000,743918,1030000,743918,post_ipo_equity,post_ipo_equity,ipo,3,2026-01-21,1,1,Silver One Resources,,,,,,,,,,,,,,,,,,,,,2022-11-14,,,,,,[object Object],cve,8629,7358,,0.2,7,5.7,r_00001000,,,,27,,14,,2026-01-09,,388,,,10486421,,,0.4304,,64,,2.9742,,2,,,,,,,,169746,169746,,,,,,,,,,,,,,,,,,,,,,
111ca27f-a098-4d93-829e-2ed34c2c5f3f,Rocket Doctor AI,psyence-biomedical,https://psyencebiomed.com,https://www.linkedin.com/company/psyence-biomed-ltd,,,,info@psyencebiomed.com,Psyence Biomedical is a life science biotechnology company that focuses on advancement of psychedelic medicines.,Psyence Biomedical is a life science biotechnology company that focuses on advancement of psychedelic medicines.,Toronto; Ontario; Canada; North America,Great Lakes,,for_profit,active,public,2023-01-01,[object Object],,Life Science; Medical,Biotechnology; Health Care; Science and Engineering,c_00011_00050,27000000,19496235,27000000,19496235,2000000,1391353,2000000,1391353,post_ipo_equity,post_ipo_equity,ipo,2,2024-12-23,1,1,WHITE LION CAPITAL,,,1,2,2,,,,2,Jody Aufrichtig; Neil Maresky,,,,,,,,,,,2024-01-26,,,,,,[object Object],nasdaq,8758,7477,,3.6,-0.7,1.5,,,,,73,,13,,2025-12-01,,1149,,-0.7085271318,6228078,6401436,0.7829286459,0.1741,0.6412276383,122,3.670588235,2.215,-0.6839743387,38,,,,,,,,354695,354695,,,,,,,,,,,,,,,,,,,,,,
635f8d7b-c8f6-83f8-1ed7-ca27527a45ac,Rocket Doctor AI,nova-scotia-power,http://www.nspower.ca/en/home/default.aspx,https://www.linkedin.com/company/nova-scotia-power-dupl_name-10154300,https://www.facebook.com/novascotiapower,https://x.com/nspowerinc,19024286114,,"Nova Scotia Power Inc. (TSX: NSI.PR.D) is a vertically integrated electric utility in Nova Scotia, Canada.",,Halifax; Nova Scotia; Canada; North America,,B3J 3S8,for_profit,active,private,1881-01-01,,,Electronics; Energy,Consumer Electronics; Energy; Hardware,c_01001_05000,587067679,587067679,,,3000000,2148305,,,grant,,,3,2025-10-03,1,1,Natural Resources Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8870,7576,,2.1,7.8,6.2,r_00000000,609,,engineering; finance; human_resources; information_technology; legal; management; marketing; medical_science; operations; pro_services; product; sales; support,461,,8,,2026-03-01,,576475,399772.6667,-0.1711811576,78976,12600,0.1898276485,0.4278,-0.0002336994625,450,-0.1573033708,3.3584,0.04414873772,48,29,,,,,,,44315331,44315331,,,,,,,,,,,,,,,,,,,,,,
d0328182-d387-4e72-81e4-01ed8a1a784a,Rocket Doctor AI,power-dime,https://powerdime.io,https://www.linkedin.com/company/power-dime/,,https://x.com/PowerDimeLLC,,info@powerdime.io,"A SaaS platform that helps data centers buy resilient, reliable and sustainable power","PowerDime is the leading AI-enabled B2B SaaS platform that serves as the Operating System (OS) for data center energy procurement. We solve the single biggest constraint on AI and Edge capacity expansion: the slow, costly, and complex process of securing scalable power.

Our platform automates the entire energy lifecycle—Plan. Buy. Monitor.—for data center developers and operators.

Key Value Proposition:

Time Reduction: Cuts transaction timelines for complex power deals (PPAs, interconnection) from the industry standard of 6–12 months down to weeks.

Cost Reduction: Reduces high-friction transaction costs (typically >$500K) to tens of thousands via automated negotiation and diligence.

AI-Driven Efficiency: Our proprietary Agentic AI Deal Assistance provides optimal energy-mix recommendations, full-cycle RFP automation, and continuous contract performance monitoring.

We are transforming the multi-trillion-dollar data center power purchase market, enabling hyper-growth companies to rapidly deploy capacity and maximize margins in the age of AI.

Our Mission

Be the trusted partner that empowers data centers to optimize their energy procurement, deliver cost savings, risk mitigation, and sustainability goals.",Toronto; Ontario; Canada; North America,Great Lakes,M5X 1A9,for_profit,active,private,2024-12-01,,,Artificial Intelligence (AI); Blockchain; Clean Energy; Data Center; Generative AI; Market Research; SaaS; Sustainability; Trading Platform; Web3,Artificial Intelligence (AI); Blockchain and Cryptocurrency; Data and Analytics; Design; Energy; Financial Services; Hardware; Information Technology; Internet Services; Lending and Investments; Other; Science and Engineering; Software; Sustainability,c_00001_00010,220000,155384,220000,155384,220000,155384,220000,155384,pre_seed,pre_seed,seed,1,2024-12-06,1,1,Antler,,,,,,,,,4,Felix Ng; Fu Liang; Harleen Sindhu; Spencer Liu,Southeast Asian Founded; Women Founded; Women Led,,,,,,,,,,,,,,,,,,8971,7667,,0.5,-0.1,-0.1,,,,,5,,14,,,,35,,,26095212,,,,,9,,2,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
